Campaign Name,Ad Set Name,Ad Name,Headline,Description,Primary Text,Website URL,Ad Type
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Video,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Video
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Static Image,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Static
Fall Family Freezer Fill-Up,Tier1_Sales_Warm,Fall Comfort Box | Tier1_Sales_Warm | Carousel,Warm Up with the Fall Comfort Box,"Ground beef, stew beef, and roasts — everything you need for cozy, nourishing meals all season long.",Perfect for cozy fall meals,https://stisidoreranch.com/offers/fall-comfort-box,Carousel
